项目名称,id,确权区域ID,初始日期,项目进展情况,填海情况,填海超面积情况,海域使用上报情况,动态监测情况,违法情况,用海调整情况,调整上报情况,调整上报审批情况,确权发证情况,受益方上报情况,受益方上报审批情况,relevance
项目名称1091,1091,785,2016-06-01,开工,未填海,正常,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1859,1859,1349,2012-03-01,竣工,未填海,正常,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称324,324,234,2013-03-01,开工,填海,正常,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称69,69,51,2014-05-01,竣工,未填海,正常,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1862,1862,1351,2016-04-01,竣工,未填海,正常,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称71,71,53,2015-05-01,开工,未填海,正常,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称2375,2375,1734,2014-03-01,竣工,未填海,正常,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1608,1608,1150,2014-06-01,竣工,填海,正常,已上报,已监测,违法,有调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1864,1864,1353,2011-04-01,竣工,填海,正常,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称2376,2376,1735,2013-05-01,开工,填海,正常,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称841,841,608,2012-06-01,竣工,填海,超面积,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称2377,2377,1735,2014-06-01,竣工,填海,正常,已上报,未监测,违法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1098,1098,790,2016-03-01,竣工,填海,正常,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1866,1866,1356,2016-02-01,开工,填海,超面积,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称331,331,239,2016-06-01,开工,未填海,正常,已上报,未监测,违法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1099,1099,790,2016-05-01,竣工,填海,正常,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称332,332,239,2012-06-01,竣工,填海,正常,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1356,1356,970,2014-03-01,验收,填海,正常,已上报,未监测,合法,有调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1868,1868,1358,2011-06-01,竣工,未填海,正常,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称845,845,612,2016-03-01,开工,填海,正常,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1101,1101,792,2015-06-01,竣工,填海,正常,已上报,已监测,违法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1869,1869,1358,2015-05-01,竣工,填海,正常,已上报,未监测,合法,有调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称2125,2125,1554,2015-04-01,竣工,未填海,正常,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称590,590,422,2016-06-01,竣工,填海,正常,已上报,已监测,违法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1614,1614,1152,2013-04-01,竣工,未填海,正常,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称2126,2126,1555,2015-05-01,开工,填海,正常,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1615,1615,1153,2014-05-01,开工,填海,超面积,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称2127,2127,1556,2016-06-01,开工,填海,正常,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称592,592,424,2011-04-01,竣工,未填海,正常,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1360,1360,973,2015-06-01,开工,填海,超面积,已上报,未监测,合法,有调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1105,1105,795,2013-06-01,竣工,填海,超面积,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称82,82,62,2011-05-01,验收,填海,超面积,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1106,1106,796,2016-06-01,竣工,填海,正常,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称851,851,614,2015-05-01,竣工,填海,正常,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1619,1619,1155,2012-03-01,竣工,填海,正常,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称2387,2387,1743,2015-02-01,开工,填海,正常,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1876,1876,1365,2014-05-01,开工,填海,超面积,已上报,未监测,违法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1878,1878,1366,2012-05-01,开工,未填海,正常,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称2135,2135,1561,2011-05-01,开工,填海,超面积,已上报,已监测,违法,有调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称856,856,618,2015-06-01,竣工,填海,正常,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称345,345,251,2015-06-01,开工,填海,超面积,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称2393,2393,1747,2014-04-01,竣工,填海,正常,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1114,1114,801,2014-02-01,竣工,填海,超面积,已上报,已监测,违法,有调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1882,1882,1370,2012-06-01,竣工,填海,超面积,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1115,1115,802,2014-06-01,竣工,填海,超面积,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称2139,2139,1563,2010-05-01,竣工,未填海,正常,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称604,604,431,2012-06-01,竣工,填海,正常,已上报,已监测,合法,有调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1372,1372,983,2013-06-01,开工,填海,超面积,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称350,350,253,2013-05-01,开工,填海,正常,已上报,未监测,违法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称606,606,433,2016-06-01,竣工,填海,超面积,已上报,已监测,合法,有调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1886,1886,1372,2015-05-01,竣工,填海,超面积,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1887,1887,1373,2014-06-01,验收,填海,正常,已上报,未监测,违法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称2399,2399,1751,2012-06-01,竣工,填海,正常,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称609,609,434,2014-04-01,验收,填海,正常,已上报,未监测,违法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称2145,2145,1568,2015-02-01,开工,填海,正常,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称866,866,625,2015-04-01,开工,未填海,正常,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1890,1890,1377,2010-04-01,竣工,填海,超面积,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称867,867,626,2015-05-01,竣工,未填海,超面积,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称357,357,256,2015-05-01,开工,填海,正常,已上报,已监测,合法,有调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1893,1893,1380,2014-03-01,竣工,填海,超面积,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称615,615,439,2013-06-01,开工,填海,超面积,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称360,360,258,2016-05-01,竣工,未填海,正常,已上报,已监测,合法,有调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1897,1897,1385,2012-06-01,竣工,填海,超面积,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称363,363,260,2015-03-01,竣工,未填海,正常,已上报,未监测,违法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称876,876,631,2011-04-01,竣工,填海,正常,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称621,621,444,2014-03-01,开工,未填海,正常,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1389,1389,993,2010-06-01,开工,未填海,正常,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1901,1901,1387,2016-05-01,竣工,填海,正常,已上报,未监测,违法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称110,110,76,2014-05-01,开工,填海,超面积,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称878,878,633,2014-06-01,开工,填海,正常,已上报,已监测,违法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1646,1646,1175,2015-03-01,开工,填海,正常,已上报,未监测,合法,有调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称111,111,77,2016-06-01,竣工,填海,正常,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称2415,2415,1765,2013-03-01,开工,填海,正常,已上报,已监测,违法,有调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称880,880,635,2015-02-01,竣工,未填海,正常,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称2160,2160,1579,2013-05-01,竣工,填海,正常,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称2161,2161,1579,2013-05-01,开工,填海,超面积,已上报,已监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称2420,2420,1769,2012-05-01,竣工,填海,正常,已上报,未监测,合法,有调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
项目名称1141,1141,818,2015-04-01,开工,填海,超面积,已上报,未监测,合法,无调整,已上报,已通过,已发证,已上报,已通过,0.00000035331788694747956
